artists_id,danceability
"[747984, 175553]",-354319.9995109384
"[747984, 175553]",-295452.99962819286
"[747984, 175553]",-232212.99955761692
"[747984, 175553]",-262719.999301333
"[747984, 175553]",-416372.999568601
[20862],-102892.99963233124
[20862],-265412.99968297814
[20862],-264279.99963538436
"[69348, 958533]",-285239.9996831981
"[69348, 958533]",-198532.99984975942
"[69348, 142767]",-326466.9991989637
[69348],-371319.99954398174
[69348],-343052.9989797081
[69348],-378026.99971226417
[69348],-387439.9995568598
[69348],-323186.99949724233
[69348],-383692.9997196832
[69348],-270559.9996836424
[69348],-237226.99961941928
[69348],-180852.9994742486
[69348],-518732.99944923376
[69348],-375692.9997217401
[69348],-281252.99940277776
[69348],-326066.99960405234
[69348],-183866.9995890211
[69348],-447412.99948616064
[69348],-270386.9998238894
[69348],-265759.99968951975
[69348],-331666.99970413605
[69348],-287373.0000664454
[69348],-270999.99979720364
[69348],-376226.9994873477
[69348],-422666.9993446265
[69348],-344079.99984616
[69348],-189292.99950758045
[69348],-282559.9998884071
[69348],-122732.99922622154
[69348],-437026.9996249331
[69348],-160786.9997656048
[69348],-253132.99977989073
[69348],-187106.00000121942
[16925],-328799.9997274947
[18513],-210852.99977361236
[18513],-428666.9996567151
[18513],-266132.9997303092
[18513],-270426.9993192632
[18513],-448479.999652608
[100426],-203999.99968393473
[100426],-339959.99994089024
[749132],-203959.99948317694
[749132],-204372.99947369742
[749132],-415306.9993597016
[22574],-168999.9997951921
[22574],-151492.99973502784
[22574],-157492.99985729667
"[29884, 467203]",-235692.99979376385
"[29884, 467203]",-235692.99990255255
"[29884, 467203]",-234159.9997281988
"[29884, 467203]",-235692.99967590944
"[29884, 956707]",-313066.9996655117
"[29884, 956707]",-190932.99951882183
"[29884, 956707]",-309332.9996422009
"[29884, 956707]",-246772.9995903938
[29884],-154959.99962654614
[29884],-524132.9994997797
[29884],-255866.9995312492
[29884],-225132.9996181742
[29884],-231879.99956469543
[29884],-235839.99983847636
[29884],-200692.99967242667
[29884],-287692.9993804634
[29884],-281946.99976577994
[29884],-248932.99949224218
[29884],-327332.999580823
[29884],-201999.99959733366
[29884],-280226.99994710047
[29884],-292972.9994469817
[29884],-168279.99974926782
[29884],-311346.99943391385
[29884],-139906.99984908363
[29884],-270759.99929532706
[29884],-231652.9998721056
[29884],-194279.9995146185
[29884],-350746.999887239
[29884],-263279.999818989
[29884],-202052.9998206691
[29884],-252012.9997388521
[29884],-132306.99932476258
[29884],-187279.9992700958
[29884],-229426.99980614963
[29884],-284132.99989802507
[29884],-199266.99976679834
[29884],-248532.99937530144
[29884],-238119.99972895894
[29884],-207866.9994633745
[29884],-147852.99954009004
[29884],-219772.99955467123
[29884],-382892.99965414486
[29884],-177799.9998927446
[29884],-229827.00016282947
[29884],-295146.9999887022
[29884],-226266.999670699
[29884],-115292.99995027012
[29884],-222532.99980921124
[29884],-149586.99974280197
[29884],-227652.99991102857
[29884],-153412.99991350455
[29884],-143172.9994992948
[29884],-250666.99989072897
[29884],-324132.99988249264
[29884],-148853.00002098212
[29884],-133746.99996802575
[29884],-232666.99966999548
[29884],-270932.9999136449
[29884],-231879.99967348413
[29884],-312732.99950689456
[29884],-152026.99997413644
[29884],-129666.99948990226
[29884],-365239.99941255833
[29884],-167866.9997094934
[29884],-202146.99962931726
[29884],-276226.99945738213
[29884],-158612.9994035109
[29884],-44412.99968428367
[29884],-178159.99982186084
[29884],-274546.99934704055
[29884],-55212.999608712234
[29884],-219066.99984786674
[29884],-220772.99987981952
[29884],-245692.99979664502
[29884],-156279.99983441568
[29884],-144292.99985837456
[29884],-169732.9998176872
[29884],-228719.99981625934
[29884],-127772.99963949787
[29884],-202172.99975231243
[29884],-194279.99959621002
[29884],-231266.99995474075
[29884],-128853.00001624635
[29884],-127146.99921933534
[29884],-248199.99956484511
[29884],-219106.99941726396
[29884],-237932.99968909976
[29884],-184999.99961629257
[29884],-101079.99963879203
[29884],-256052.99956036735
"[749222, 110011]",-228492.99988007502
[749222],-253932.99974076622
[749273],-211226.99940065804
[749273],-211066.99945485574
[749273],-203666.99963610238
"[750456, 240999]",-130466.99943060461
"[750456, 240999]",-184626.99968099638
"[750456, 240999]",-178866.99958002666
"[750456, 240999]",-170959.99970720665
"[750456, 240999]",-167999.99953202656
[750456],-169532.99942832254
[750456],-150439.99956855085
[750456],-163332.99953397972
[750456],-105532.99957146574
[750456],-159492.99944020214
[750456],-201332.9992911435
[750456],-151026.99963948305
[750456],-171026.99962520928
[750456],-171932.9997147203
[750456],-153292.99959601922
[24139],-214986.99975645563
"[31685, 105618]",-228412.99994773863
"[31685, 354733]",-197532.99941795226
"[31685, 696015]",-220946.99953039366
[31685],-137092.99960554554
[31685],-194359.99955338688
[31685],-210852.99973961493
[31685],-175506.99963558317
[31685],-245279.99972590661
[31685],-303506.9996392219
[31685],-236346.9997182105
[31685],-203866.99961141846
[31685],-143399.99952795118
[31685],-191332.9995399736
[31685],-166612.99964592292
[31685],-278759.999671977
[31685],-233679.99971761668
[31685],-223692.99980769752
[31685],-273186.99966990284
[31685],-336266.9997973851
[31685],-252692.9996610038
[31685],-164559.99953158732
[31685],-166266.9996599886
[31685],-137866.99953062844
[31685],-241906.99983979916
[31685],-260599.99983884318
[31685],-251412.99962886987
[31685],-183266.9996018635
[31685],-164159.9998150674
[31685],-165212.99971288381
[31685],-212746.99958092257
[31685],-149319.99976447172
[31685],-254746.99975603836
[31685],-241599.99976131695
[31685],-282279.99986669346
[31685],-190306.9995233593
[31685],-307826.9996782899
[31685],-206052.9994861692
[31685],-313772.9996123141
[31685],-217626.99964221817
[31685],-342999.9995578444
[31685],-164813.00006638546
[31685],-215399.99981362052
[31685],-217347.0000684881
[31685],-206533.00035485043
[31685],-242706.99987781778
[31685],-279999.9999651703
[31685],-291199.9999329244
[31685],-349279.99996211944
[31685],-187399.99981739075
[31685],-213452.9996435811
[31685],-239692.9997342725
[31685],-193372.99981941428
[31685],-250226.99997031715
[31685],-208932.99986657125
[31685],-186706.99981458878
[31685],-232146.9998546153
[31685],-283132.9999000056
[31685],-339292.9997907775
[31685],-217160.00004453099
[31685],-164826.99963436645
[31685],-259359.99974312715
[31685],-285052.9998556553
[31685],-225132.99995860644
[31685],-201639.99986110738
[31685],-172812.99977951482
[31685],-216626.99954800954
[31685],-161866.9996120381
[31685],-203279.99966968683
[31685],-281332.9997865884
[31685],-150732.99971354342
[31685],-197732.9998908147
[31685],-304826.99974083045
[31685],-251186.99989127615
[31685],-276359.999803661
[31685],-107972.99971720274
[31685],-204692.99968724005
[31685],-227039.99969890382
[31685],-329106.9996851671
[31685],-151119.99968142292
[31685],-124119.9997038503
[31685],-213959.99970493393
[31685],-150626.99966346705
[31685],-121866.99986992143
[31685],-215199.99991629907
[31685],-169359.99948143118
[31685],-577012.9996912255
[31685],-230226.99974777698
[31685],-137706.99978755237
[31685],-155532.99951544323
[31685],-276826.9999170953
[31685],-206466.99974236454
[31685],-228079.99971530962
[31685],-258986.99979951928
[31685],-235506.99965791032
[31685],-176639.99960182453
[31685],-80772.9998372893
[31685],-177639.99973822242
[31685],-147532.99976639546
[31685],-223399.99976957997
[31685],-224319.99963604187
[31685],-167626.9996252629
[31685],-367626.9997616642
[31685],-194399.99970441632
[31685],-200146.99968997043
[31685],-312492.9996158459
[31685],-279639.9996965643
[31685],-208159.99990563813
[751623],-199052.99950440336
[751623],-215252.99952962814
[751623],-187359.99974718355
[751623],-191506.99946897544
[751623],-213559.99949222428
[751623],-335506.9994341807
[751623],-216092.9996231202
[751623],-220772.99964832023
[751623],-280466.9997110815
[32409],-211839.99962985187
[752945],-210959.99969504194
[29791],-218560.00012250707
[29791],-242132.99984183093
[29791],-202266.999656021
[39258],-205199.9995741686
[39258],-271199.9996820091
[39258],-202586.99957936423
"[29609, 822777]",-375972.99963714695
"[29609, 822777]",-378999.99943128735
[29609],-202132.999770337
[29609],-155706.99965860316
[29609],-197452.99977416766
[29609],-173972.9995469884
[29609],-201239.99931710536
[29609],-183132.99963526055
[29609],-153279.9996553541
[29609],-150532.99960414277
[29609],-194599.9996399717
[29609],-202226.9995122528
[29609],-170892.99951169643
[29609],-184626.99975633583
[29609],-171519.9997296917
[29609],-175639.99952248772
[753254],-303599.9992665787
[753254],-151959.99970632733
[753254],-232679.99977927716
[753254],-281186.9995046838
[753254],-234106.9997417126
[753254],-90492.99941348917
[753254],-198759.99940661248
[753254],-160186.9994107347
[753254],-224492.99977482783
[753254],-191292.99977867125
[753254],-313332.9995632956
[753254],-226372.99972397918
[31441],-181399.99940914605
[31441],-174306.9994350319
[34382],-250159.99996468375
[34382],-250053.0000037403
[34382],-321572.9993954066
[34382],-266999.9997220664
[34382],-324346.9996137362
[34382],-216372.99972613767
[34382],-264852.99974427704
[34382],-220733.00000011866
[34382],-240732.99994212305
[31380],-231920.99963903733
[31380],-232132.99982241282
[31380],-255572.9996690086
[31380],-281839.9994513349
[31380],-250032.00001215612
[31380],-230852.9998028655
[31380],-265372.99980908853
[31380],-292933.0000463843
[31380],-299072.9997213439
[31380],-316332.99977861997
[31380],-321177.99965715053
[31380],-272892.99966104195
[26825],-318772.999467381
[26825],-337532.99989403156
[26825],-337532.99987590604
[26825],-320026.9995528949
[26825],-263652.9997065026
[26825],-266319.99973358924
"[27136, 836376]",-225679.99975983656
[27136],-281866.9997599781
[27136],-225866.9998638994
[27136],-285773.0000833346
[27136],-224639.99997782317
[27136],-274506.99976587406
[27136],-254772.9998075908
[27136],-224786.99979156413
[36816],-154332.9998819463
[752314],-196599.9997961264
[752314],-232092.99973018997
[752314],-196599.99977799493
[752314],-101466.99959502817
[752314],-171292.99978912677
[752314],-197492.99961972775
[752314],-256706.99929067094
[752314],-180932.9997561277
[752314],-212732.9996460558
[752314],-236132.99977577064
[752314],-186826.99969016312
[752314],-204959.9994148278
[752314],-232532.99954443832
[752314],-236132.9997939021
[752314],-180932.99974007122
[752314],-159972.99960268027
[752314],-153132.9996114574
[752314],-206946.99994800918
[752314],-294932.9998800584
[752314],-186826.99984457632
[752314],-159706.99978466087
[752314],-316652.9998832924
[752314],-256066.99980615312
[752314],-188292.99980591613
[752314],-256452.99955299665
[752314],-230972.99977963357
[752314],-210599.99979902682
[752314],-184292.99950867696
[34880],-193999.99939356532
"[35338, 186185]",-244946.9995404229
"[35338, 368367, 934305, 103600, 623443]",-244839.99942548655
"[35338, 884962]",-250399.99991998947
"[35338, 884962]",-243492.99993983243
"[35338, 290072]",-201932.99960150794
"[35338, 290072]",-243026.99962492535
"[35338, 290072]",-210999.99990487963
"[35338, 290072]",-211399.99980389964
[35338],-334932.9996709618
[35338],-256115.99958873342
[35338],-304786.99952350266
[35338],-194199.99959581875
[35338],-388279.9997047186
[35338],-251306.99994325213
[35338],-274466.9996660138
[35338],-250626.99970077907
[35338],-351132.9997245739
[35338],-289426.9996622076
[35338],-295586.99983169866
[35338],-334772.9996226634
[35697],-157066.9991526927
[35697],-158012.99917825093
[35697],-154066.99916413974
[35697],-254999.99932584114
[35697],-346132.9997908883
[35697],-345240.00008488353
[35697],-154172.99984221678
[35697],-154706.99979020766
[752770],-235559.99958708143
[752770],-250692.99973472493
"[38100, 825032]",-176999.99961582726
[38100],-129186.99938438836
[38100],-164212.999620951
[38100],-135346.9994232386
[38100],-120839.99932547424
[38100],-164172.99936592305
[38100],-192130.0000340374
[38100],-153505.99924773333
[38100],-187832.99950496858
[38100],-177852.9993279802
[38100],-149799.99922373582
[38100],-141839.99949916065
[38100],-134906.99954757368
[38100],-139426.99932184455
[37730],-268759.9997284988
[37730],-196666.99988550402
[37730],-326039.99956161337
[37730],-325132.9998584587
[37730],-175386.99960269657
[37730],-250599.99993175833
[37730],-303666.99983683025
[37730],-340319.9996847019
[37730],-338759.99948465894
[37730],-62359.99951896997
[37730],-201146.9993122557
[37730],-242732.99940797512
[37730],-238812.99977237888
[37730],-248159.99978808142
[37730],-340519.9999198117
[37730],-299732.99978078256
[37730],-230026.9995273159
[37730],-293092.9997287964
[37730],-154039.99942484565
[37730],-224652.99951464517
[37730],-258559.99976214298
[37730],-300826.99966883694
[37730],-223799.99948960036
[37730],-248666.99980239663
[37730],-359066.9997784119
[37730],-306839.99925431726
[37730],-321292.99960668373
[37730],-177399.99980845203
[37730],-276559.9992447059
[37730],-179999.9994199603
[37730],-315972.9996789523
[37730],-289626.999729964
[37730],-204879.99955211484
[37730],-259026.99953428408
[37730],-207346.99961626937
[37730],-238879.99973657253
[37730],-283412.99958723463
[37730],-292581.0000822016
[37730],-340907.0002475718
[37730],-318227.0000349619
[37730],-342653.0002279665
[37730],-303586.9998349868
[37730],-234333.0000719467
[37730],-196186.99954613985
[37730],-268586.99989083555
[37730],-345786.9998276103
[37730],-195467.00001433102
[37730],-546019.0000552126
[37730],-231367.99988693302
[37730],-227199.99958377163
[37730],-283466.99963812606
[37730],-215853.00002431055
[37730],-161892.99989124978
[37730],-298933.0000180355
[37730],-210519.99973511198
[37730],-200038.9998389696
[37730],-214986.99967449906
[37730],-167519.99989310332
[37730],-277586.99976822664
[37730],-274439.9999763155
[37730],-238866.99996413686
[37730],-293599.99984472676
[37730],-193426.9996952892
[37730],-193092.99966206326
[37730],-318066.99977993185
[37730],-231252.9997601235
[37730],-206586.9998735007
[37730],-258185.99998702563
[37730],-302252.99986159767
[37730],-352586.999788969
[37730],-358452.99992008443
[37730],-204412.99976770475
[37730],-339466.9996417057
[37730],-174172.99988499464
[37730],-215332.9996270905
[37730],-357559.99979622994
[37730],-167612.99922601136
[37730],-221146.99965588376
[37730],-231812.99958427373
[37730],-198399.9994020025
[37730],-188586.99981776287
[37730],-255079.99934388834
[37730],-230132.99945619056
[37730],-232839.99962700077
[37730],-169559.99976617642
[37730],-161532.99986557115
[37730],-177559.9996533385
[37730],-279652.999547688
[37730],-234559.99975293112
[41420],-402599.9995935595
[41420],-286626.999808589
[41420],-295892.99973892403
[41420],-311132.99953928974
[41420],-328319.99937856646
[41420],-256492.99972130696
[41420],-341959.9997341104
[300659],-161186.999494056
[300659],-183479.9997847156
[300659],-140332.99958221216
[300659],-213466.99988239023
[300659],-158119.99983570288
[300659],-212706.99998307406
[300659],-181719.99989037693
[300659],-175093.0000098624
[300659],-207360.00012542415
[300659],-226080.00007894458
[251033],-242431.99973191
[255704],-237906.99978064792
"[467749, 642664]",-144292.99977128528
"[467749, 642664]",-154572.99943480757
"[467749, 642664]",-170999.99892997547
"[467749, 642664]",-183266.99969641308
"[467749, 642664]",-147266.99955179475
[467749],-207346.99949784594
[467749],-135306.99945398397
[467749],-199252.9994659694
[467749],-225012.99954775258
[467749],-146999.99941113914
[467749],-147732.99950988288
[467749],-149092.99957786666
[467749],-177826.99937500453
[467749],-144573.00010593276
[467749],-179119.99963124198
[467749],-176719.99954642076
[467749],-161999.99970561624
[467749],-130359.99942787124
[467749],-133226.99952113247
[467749],-177692.99945600153
[467749],-145092.9994575095
[467749],-131119.99963805033
[467749],-152532.99967824036
[467749],-149226.99973755423
[467749],-125492.99916252625
[467749],-141119.99948801627
[467749],-149506.99942625733
[467749],-167666.99954297184
[467749],-126759.99958532238
[467749],-153746.99908048427
[467749],-149492.9996505135
[467749],-134199.9994064849
[467749],-108906.99940154652
[467749],-133332.99964048466
[467749],-119866.99928473266
[467749],-187866.99972399353
[467749],-244679.99917948365
[467749],-192999.99968556312
[467749],-172386.99909403373
[467749],-151466.99944955145
[467749],-130706.99942132249
[467749],-174332.99937022832
[467749],-203399.99971811712
[467749],-127799.99932531857
[467749],-155866.99984181364
[467749],-172946.99969949207
[467749],-173626.9995284661
[467749],-136799.99968938538
[467749],-179932.99945759782
[467749],-172732.99958872353
[467749],-182559.99962344996
[467749],-199812.99970965576
[467749],-127799.99964529002
[467749],-129226.99986458174
[467749],-134546.99942396698
[467749],-142239.99931959418
[467749],-176012.9996170355
[467749],-206378.99929038063
[467749],-146586.99976742818
[467749],-164396.99965871254
[467749],-253159.99964515644
[467749],-119719.99939586117
[467749],-167226.99971235843
[467749],-179786.99942671292
[467749],-125826.99933569902
[467749],-158172.99938844785
[467749],-157932.99938137527
[467749],-192092.99962697376
[467749],-182866.9991504739
[467749],-190572.9996955986
[467749],-200932.99978374736
[467749],-192199.99945501544
[467749],-136226.99946844383
[467749],-197546.99960199828
[467749],-195026.99967895832
[467749],-188559.99938600513
[467749],-180426.9992773027
[467749],-194492.99958938136
[467749],-179866.99920995385
[467749],-170626.99932503447
[467749],-201532.99971380143
[467749],-162306.99949611112
[467749],-184266.99953505423
[467749],-164732.9991910184
[467749],-149039.9993823527
[467749],-200359.99937156422
[467749],-195532.99969227766
[467749],-182399.99928390206
[467749],-188399.99966465487
[467749],-201999.9994177282
[467749],-120799.99933181336
[467749],-197906.99959645464
[467749],-195066.99928531775
[467749],-188532.999505833
[467749],-200292.99945278693
[467749],-196639.9993034293
[467749],-189626.99949409245
[467749],-197332.99960667262
[467749],-172439.99960320964
[467749],-160066.9993062895
[467749],-184639.99953666056
[467749],-197026.9992836739
[467749],-196466.99966947205
[467749],-163239.99951667106
[467749],-219907.00010787032
[467749],-186332.99963697846
[467749],-199599.99971610645
[467749],-133812.99970023648
[467749],-202692.99976088727
[467749],-151972.99984425283
[467749],-175066.99971562964
[467749],-181199.999993551
[467749],-154559.99921163038
[467749],-147799.99936682527
[467749],-177932.9992211913
[467749],-189666.999324065
[467749],-184906.99935746955
[467749],-148892.99975519266
[467749],-218052.99988560253
[467749],-148532.99967813995
[467749],-261999.9998557599
[467749],-180012.99914175377
[467749],-128292.9994897556
[467749],-197972.99972743262
[467749],-129066.99961081528
[467749],-148626.99949415648
[467749],-200226.99961743373
[467749],-149972.99950414096
[467749],-122119.99937020069
[467749],-145772.99965915797
[467749],-180332.9991499263
[467749],-181106.99916385234
[467749],-155746.9995180453
[467749],-202239.99983063244
[467749],-139959.99944458588
[467749],-127799.99969061866
[467749],-182999.9996421165
[467749],-164772.99953734374
[467749],-146786.9998970655
[467749],-127546.99943997535
[467749],-172546.99960189324
[467749],-130199.99955578186
[467749],-134866.99936628723
[467749],-178252.9995034179
[467749],-154159.99961887673
[467749],-202507.00007407687
[467749],-96800.00002890153
[467749],-190226.99945974906
[467749],-168039.99972232495
[467749],-119866.99938802977
[467749],-133586.99971727183
[467749],-198599.99973350464
[467749],-126426.99940684788
[467749],-129706.99934360014
[467749],-203092.99940865577
[467749],-193119.99956346976
[467749],-163426.9994513058
[467749],-137279.99970502875
[467749],-203132.9995562279
[467749],-132692.99963548625
[467749],-173132.99957677783
[467749],-130439.99956579763
[467749],-147799.99970984197
[467749],-135186.9993107466
[467749],-173839.99939856483
[467749],-129866.99933453934
"[837150, 154533]",-159346.9993469544
"[837150, 154533]",-207559.99946478478
[837150],-106932.99952298279
[837150],-132106.9993757824
[837150],-66199.99945147576
[837150],-197786.99949547625
[837150],-131892.99928844525
[837150],-137919.99933390855
[837150],-248332.9992300545
[837150],-133746.9994679832
[837150],-140306.99956104794
[837150],-105279.99910238074
[837150],-175479.99939264098
[837150],-116786.99955368307
[837150],-114652.99964489118
[308762],-270744.9996831793
[308762],-380426.9994790077
[308762],-150079.99940043254
[308762],-73666.99931092848
[308762],-704786.9999587304
[308762],-240812.99983126932
[308762],-269799.9995090978
[308762],-188399.999470077
[308762],-219732.9998144739
[258430],-126972.99927753607
[258430],-162946.99985169532
[258430],-187786.99942542697
[258430],-164826.99940378984
[258430],-97839.99978922999
[258430],-205639.99988839487
[258430],-136719.9993587089
[258430],-85946.99930288142
[258430],-185919.99984738094
[258430],-136666.99949033072
[258430],-196026.99932648244
[258430],-138479.99985218115
[258430],-195332.99930352712
[258430],-180893.0000005038
[258430],-196119.9999853032
[258430],-187826.99975948906
[258430],-204786.99995644542
[258430],-143092.99991476355
[258430],-247132.99955493328
[258430],-171906.99975562017
[308932],-189999.99945690387
[838559],-400199.999639867
[838559],-278826.99959348
[838559],-419866.9993327854
[838559],-194332.99989131495
[838559],-228666.99974761857
[251437],-444506.9995280963
[836103],-195755.9997982219
[836103],-195906.9996542917
[836103],-202492.99978600413
[836103],-270906.9996825984
[836103],-195726.99969142207
[836103],-208426.99962005933
[836103],-230805.9994387678
[836103],-209199.9998910819
[836103],-157709.99962049373
[836103],-213229.0000225351
[836103],-191215.9995235245
[836103],-217253.9999446629
[836103],-130646.99971000494
[836103],-225806.9994104377
[836103],-251627.00005472678
[836103],-215085.99994699613
[836103],-243112.9994351544
[836103],-263132.99961302517
[836103],-260829.99972986837
[836103],-200480.00009140474
[836103],-164719.99976623547
[836103],-215999.9997791342
[836103],-191799.9999511824
[836103],-226146.9996465505
[836103],-211773.00005780987
[836103],-276354.9998969099
[836103],-305119.9999688301
[836103],-270999.9998036959
[836103],-197091.00002474422
[836103],-206559.00001972503
[836103],-261360.9994942937
[836103],-180975.99941112284
[255377],-447492.9995007017
[255377],-617172.9994910483
"[305541, 577261]",-214559.99984858278
"[305541, 577261]",-222106.99959696378
"[305541, 577261]",-230666.99956921986
"[305541, 577261]",-189999.99958205005
"[305541, 577261]",-197932.99958490126
"[305541, 577261]",-183159.99974614574
"[305541, 577261]",-201372.99968658463
"[305541, 577261]",-158532.9997467374
"[305541, 577261]",-199172.999707484
"[305541, 577261]",-183839.99962189724
"[305541, 577261]",-202706.99971086538
"[305541, 577261]",-245092.99971093461
"[305541, 577261]",-212692.99919719837
"[305541, 577261]",-225226.99970619372
"[305541, 577261]",-219159.9993549082
"[305541, 577261]",-244599.99970292576
[305541],-222066.99969507573
[305541],-192972.99960785822
[305541],-154012.9992724743
[305541],-244826.99988036932
[305541],-216959.99985135827
[305541],-155479.9998083881
[305541],-166266.99902742234
[305541],-231959.99979022273
[309328],-181599.99961147193
[309328],-156026.99927783807
[838195],-155399.99957088754
[838195],-162639.9994723263
[838195],-167026.99986127333
[838195],-145932.99960285422
[838195],-212479.9995703169
[838195],-149506.99970831737
[838195],-192452.9997306564
[838195],-125039.9992052197
[838195],-204999.99937163034
[838195],-171732.99943072986
[838195],-213572.99923385464
[838195],-202839.99947976295
[838195],-167852.99966189603
[838195],-153866.9996432198
[838195],-187039.99963168305
[838195],-170519.99973545197
[838195],-168866.99981607546
[838195],-175532.99959571112
[838195],-163972.99944302518
[838195],-185106.9993826302
[838195],-173867.0000771165
[838195],-173893.00004099915
[838195],-173892.99996847336
[838195],-166532.99961691274
[838195],-201572.9998619523
[838195],-185492.99988164724
[838195],-185106.99948235316
[838195],-165959.99991367568
[838195],-158279.9997463249
[838195],-170412.9998163857
[838195],-151172.9993176289
[838195],-170519.9998170435
[838195],-201572.99979849224
[838272],-185134.99945206454
[838272],-208935.99934751831
[838272],-198528.99942537065
[2455573],-230719.9997551801
[2455573],-165329.99978951592
[2455573],-160168.99974767267
[2681783],-248799.99989908093
[315336],-201639.99942073575
[315336],-191026.99975284943
[315336],-160772.99953642226
[315336],-175212.99996649675
[315336],-128066.99959528806
[315336],-166639.9998496647
[315336],-141959.9996902136
[315336],-153826.99961045635
[315336],-88452.99941273089
[315336],-160212.99963061482
[315336],-161812.9997085063
[315336],-221732.9997287176
[315336],-94732.9996695022
[315336],-135692.99961777328
[315336],-162106.9999846981
[315336],-197627.0000113434
[315336],-152892.9993888266
[315336],-149826.99971458048
[315336],-180266.9993784616
[315336],-195159.99954098748
[315336],-177040.0000025819
[315336],-203732.99933867168
[315336],-219212.9999182102
[315336],-193799.9996405908
[315336],-159906.99990849453
[315336],-187132.99987723152
[315336],-182026.99978098055
[315336],-158559.99981514207
[315336],-228119.99976719506
[315336],-169692.99942230256
[315336],-218666.99984688673
[315336],-149092.99975806937
[315336],-155932.9997910274
[315336],-164799.9997925782
[315336],-232666.99980719137
[315336],-148492.9997183898
[315336],-181346.99984781857
[315336],-213319.99992989886
[309068],-130080.0000735023
[309068],-255986.99987437515
[309068],-99332.99997566511
[309068],-295826.9998120329
[309068],-204467.0000400001
[309068],-243266.99986605434
[309068],-547959.9999285443
[310455],-279092.99975077534
"[260212, 159214]",-260412.99973095223
"[260212, 159214]",-263359.9998305211
"[260212, 159214]",-263239.99973093485
[260212],-543506.9997484345
[260212],-544759.9995413908
[260212],-497039.9995243231
[260212],-315279.9996557726
[260212],-241639.99995595624
[260212],-307439.9995144304
[260212],-308252.99961657595
[260212],-312226.9997301246
[260212],-215199.99966109422
[260212],-238386.9996803654
[260212],-503826.99971382646
[260212],-240452.99976117062
[260212],-496706.9996234693
[260212],-445292.99970319995
[260212],-245359.99988751786
[260212],-285732.9999758216
[260212],-299306.99987033603
[260212],-237652.99977549442
[260212],-410159.99967339006
[260212],-300292.999616599
[260212],-223999.9997103992
[260212],-285906.9997954785
[260212],-304079.99971411255
[260212],-223999.9996016105
[260212],-259466.9997619968
[260212],-308359.99967977096
[260212],-307466.99967933784
[260212],-258106.99976578006
[260212],-307439.9996957449
[260212],-223666.9996845617
[260212],-259492.99975346803
[260212],-299252.9996985008
[260212],-238106.99973960317
[260212],-460799.99963638146
"[1016154, 186312]",-478172.99968472664
[1016154],-335386.99965326174
[1016154],-257332.99960276997
[1016154],-312639.99959236785
"[842351, 845625]",-269172.9994817122
"[842351, 845625]",-240399.99991115808
[842351],-203372.9995795844
[842351],-388359.99954304367
[842351],-282999.99943682767
[842351],-210879.9995374581
[842351],-265386.9994239282
[842351],-205092.99949195283
[842351],-181892.99965498704
[842351],-253079.99969714865
[842351],-227879.99957043328
[842351],-378706.9994953439
[842351],-354972.99943788425
[842351],-156559.99966481552
[842351],-311586.99951235636
[842351],-323026.9994479148
[842351],-157092.99919979973
[842351],-164652.9996079698
[842351],-243519.99992399747
[842351],-293239.99961553095
[842351],-354319.9998121693
[842351],-254092.99960755708
[842351],-346972.99960722687
[842351],-332346.9995898837
[720786],-295906.9994520097
[261623],-214332.9995927874
[312140],-181972.99969649198
[312140],-131599.9989833732
[312140],-156972.99955362288
[312140],-130692.99947688996
[312140],-164599.99952085564
[312140],-146888.99911126346
[312140],-148399.9995763968
[312140],-149426.99960591175
[312140],-149666.99931765828
[312140],-169026.99970806018
[312140],-146132.99944933812
[266160],-135506.9995078901
[266160],-99292.99954728606
[266160],-69786.99965717441
[266160],-129799.99941095508
[266160],-107772.99947739308
[266160],-297439.99935787905
[266160],-279999.99941997573
[266160],-143732.9997878885
[266160],-56026.99935882254
[266160],-115799.99966572924
[266160],-26079.99929076717
[266160],-46386.99939134453
[266160],-138479.99923928198
[266160],-188252.9996103796
[266160],-130279.99958301854
[266160],-114906.99950375163
[266160],-169412.99940743766
[266160],-166292.99960502537
[266160],-74306.99946105691
[266160],-49026.99958470368
[266160],-28759.999357621626
[266160],-158466.99941859863
[266160],-201159.99947696438
[266160],-145932.9997015002
[266160],-121172.999701205
[266160],-141679.9994030628
[266160],-196572.99960167488
[266160],-227172.99931783887
[266160],-124306.99956922216
[266160],-119492.99987534739
[266160],-170519.99962762164
[266160],-101319.99934457954
[266160],-149732.9993643473
[266160],-284652.99939659657
[266160],-183599.99957201173
[266160],-77519.99960924016
[266160],-137466.99972374775
[266160],-138946.99962996814
[266160],-125039.99947780815
[266160],-162959.99960787816
[266160],-115559.99986063704
[266160],-77892.99957091454
[266160],-146279.99948052177
[266160],-234039.9991917084
[266160],-175359.9995406758
[266160],-119186.99968959483
[266160],-170599.99979400076
[266160],-132279.9995680665
[266160],-115626.99942486676
[266160],-82479.9994588896
[266160],-169239.99965454722
[266160],-201479.99936740636
[266160],-236866.9992646249
[266160],-51866.99957187249
[266160],-115092.9993240783
[266160],-156359.99945896666
[266160],-168519.99942843954
[266160],-162226.99938451848
[266160],-124346.99973930742
[266160],-98759.99948100148
[266160],-180812.99912145565
[266160],-145386.9993606615
[266160],-115852.99936029647
[266160],-90799.99948887598
[266160],-72946.99948054306
[266160],-222786.9996167232
[266160],-132079.99924138462
